"統計名：","人口動態調査 人口動態統計 確定数 総覧"
"表番号：","3-3-1"
"表題：","[上巻] 都道府県（特別区－指定都市再掲）別にみた人口動態総覧"
"実施年月：","2022年","-"
"市区町村時点（年月日）：","-"

"***","調査又は集計していないもの"
"-","計数のない場合"
"…","計数不明の場合"
"・","統計項目のありえない場合"

"","","","","","","/人口動態総覧 コード","00100","00110","00150","00180","00190","00200","00210","00220","00230","00240","00250","00260","00270","00280","00290","00300","00320","00330","00340","00350","00360","00370","00380","00390","00400","00410","00420","00430"
"","","","","","","/人口動態総覧 補助コード","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"時間軸(年次) コード","時間軸(年次) 補助コード","時間軸(年次)","都道府県（特別区－指定都市再掲） コード","都道府県（特別区－指定都市再掲） 補助コード","都道府県（特別区－指定都市再掲）","/人口動態総覧","人口【人】","出生数【人】","死亡数【人】","乳児死亡数【人】","新生児死亡数【人】","自然増減数【人】","死産数【胎】","自然死産数【胎】","人工死産数【胎】","周産期死亡数【胎・人】","満22週以後の死産数【胎】","早期新生児死亡【人】","婚姻件数【件】","離婚件数【件】","出生率【人口千対】","合計特殊出生率","死亡率【人口千対】","乳児死亡率【出生千対】","新生児死亡率【出生千対】","自然増減率【人口千対】","死産率【出産千対】","自然死産率【出産千対】","人工死産率【出産千対】","周産期死亡率【出産千対】","満22週以後の死産率【出産千対】","早期新生児死亡率【出生千対】","婚姻率【人口千対】","離婚率【人口千対】"
"2022000000","","2022年","46000","","鹿児島県","","1,550,000","10,540","23,925","26","7","-13,385","231","112","119","26","21","5","5,619","2,455","6.8","1.54","15.4","2.5","0.7","-8.6","21.4","10.4","11.0","2.5","2.0","0.5","3.6","1.58"
"2022000000","","2022年","47000","","沖縄県","","1,446,000","13,594","15,054","23","7","-1,460","299","157","142","42","35","7","6,546","3,087","9.4","1.70","10.4","1.7","0.5","-1.0","21.5","11.3","10.2","3.1","2.6","0.5","4.5","2.13"
"2022000000","","2022年","51000","","外国","","・","9","123","-","-","-114","5","2","3","-","-","-","・","・","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"2022000000","","2022年","52000","","不詳","","・","・","829","-","-","・","1","1","-","-","-","-","・","・","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"2022000000","","2022年","13100","","特別区部","","9,720,000","66,137","92,797","115","60","-26,660","1,322","595","727","214","165","49","59,211","13,718","6.8","…","9.5","1.7","0.9","-2.7","19.6","8.8","10.8","3.2","2.5","0.7","6.1","1.41"
"2022000000","","2022年","01100","","札幌市","","1,973,000","11,172","23,561","27","14","-12,389","275","107","168","39","28","11","8,292","3,455","5.7","…","11.9","2.4","1.3","-6.3","24.0","9.3","14.7","3.5","2.5","1.0","4.2","1.75"
"2022000000","","2022年","04100","","仙台市","","1,099,000","7,026","10,830","12","4","-3,804","138","69","69","18","14","4","4,834","1,477","6.4","…","9.9","1.7","0.6","-3.5","19.3","9.6","9.6","2.6","2.0","0.6","4.4","1.34"
"2022000000","","2022年","11100","","さいたま市","","1,339,000","9,596","13,242","14","9","-3,646","167","85","82","25","18","7","6,254","1,715","7.2","…","9.9","1.5","0.9","-2.7","17.1","8.7","8.4","2.6","1.9","0.7","4.7","1.28"
"2022000000","","2022年","12100","","千葉市","","979,000","5,777","10,840","11","5","-5,063","102","60","42","16","12","4","3,872","1,290","5.9","…","11.1","1.9","0.9","-5.2","17.3","10.2","7.1","2.8","2.1","0.7","4.0","1.32"
"2022000000","","2022年","14100","","横浜市","","3,772,000","22,990","39,387","48","25","-16,397","461","220","241","90","73","17","16,339","4,978","6.1","…","10.4","2.1","1.1","-4.3","19.7","9.4","10.3","3.9","3.2","0.7","4.3","1.32"
"2022000000","","2022年","14130","","川崎市","","1,541,000","11,248","13,586","18","8","-2,338","233","111","122","43","36","7","9,233","2,038","7.3","…","8.8","1.6","0.7","-1.5","20.3","9.7","10.6","3.8","3.2","0.6","6.0","1.32"
"2022000000","","2022年","14150","","相模原市","","727,000","4,140","8,008","8","6","-3,868","104","39","65","12","9","3","2,759","1,036","5.7","…","11.0","1.9","1.4","-5.3","24.5","9.2","15.3","2.9","2.2","0.7","3.8","1.43"
"2022000000","","2022年","15100","","新潟市","","779,000","4,733","10,071","5","1","-5,338","76","46","30","11","10","1","2,830","934","6.1","…","12.9","1.1","0.2","-6.9","15.8","9.6","6.2","2.3","2.1","0.2","3.6","1.20"
"2022000000","","2022年","22100","","静岡市","","683,000","3,949","9,276","10","4","-5,327","81","38","43","14","11","3","2,627","929","5.8","…","13.6","2.5","1.0","-7.8","20.1","9.4","10.7","3.5","2.8","0.8","3.8","1.36"
"2022000000","","2022年","22130","","浜松市","","784,000","4,945","9,386","10","2","-4,441","79","44","35","10","8","2","3,178","983","6.3","…","12.0","2.0","0.4","-5.7","15.7","8.8","7.0","2.0","1.6","0.4","4.1","1.25"
"2022000000","","2022年","23100","","名古屋市","","2,326,000","16,325","26,126","29","14","-9,801","310","149","161","51","41","10","12,105","3,717","7.0","…","11.2","1.8","0.9","-4.2","18.6","9.0","9.7","3.1","2.5","0.6","5.2","1.60"
"2022000000","","2022年","26100","","京都市","","1,449,000","8,372","17,139","19","9","-8,767","178","79","99","29","22","7","6,128","1,997","5.8","…","11.8","2.3","1.1","-6.1","20.8","9.2","11.6","3.5","2.6","0.8","4.2","1.38"
